accountNumber,accountHolderFirstName,accountHolderLastName,balance,interest
5307586946,Austina,Gallahue,2108663.548,0.04
8422400241,Colette,Horley,539116.925,0.04
8330531861,Leontyne,Gravey,1420213.371,0.02
9807763032,Quentin,Stack,4327537.92,0.02
3775280107,Guglielmo,Gianuzzi,1427819.159,0.03
4662240253,Sibelle,Dyers,4488552.37,0.05
9196342474,Tristam,St. Clair,3204556.208,0.04
2056488253,Lilli,Van Der Walt,501402.536,0.03
7657725012,Caldwell,Plaide,328589.995,0.04
8750824144,Tanitansy,Rice,715537.462,0.01
6752452342,Emogene,Olifaunt,1169673.397,0.02
7478068253,Carin,Edmonds,4533540.966,0.01
4314346794,Peri,Creus,1914900.53,0.05
8289954290,Tracie,Greson,2524346.133,0.02
1149774553,Gianna,Aldritt,1723470.604,0.02
5607414252,Reinold,Bockman,3032718.936,0.04
5127849045,Vale,Harbertson,619632.32,0.02
9254493852,Claudina,Manoch,2696923.176,0.04
1325338629,Merell,Bebb,36629.989,0.03
4646768826,Corilla,Selwin,724778.999,0.03
6842683817,Sydney,Dregan,102440.018,0.03
6762751048,Giordano,Aronin,1831569.853,0.03
8349953447,Natasha,Casarili,57948.154,0.04
5850451078,Ronalda,Fearnsides,2662075.384,0.04
5513853585,Laural,Matysiak,1569976.102,0.02
3521517770,Paloma,Greathead,1705942.376,0.05
1935301659,Solomon,Corn,2784029.71,0.04
6679729216,Felisha,McKiernan,4685159.53,0.03
6754092256,Cheri,Mersh,3324832.22,0.02
2970518980,Cindi,MacCallam,4357669.368,0.02
5901826631,Francoise,Bellin,2036017.396,0.03
4347321405,Sergeant,Tollfree,3222686.635,0.04
5389374015,Hugo,Bradford,1336135.608,0.03
8665649916,Cookie,Ghost,2521120.02,0.04
2702743071,Pris,Maris,3344462.554,0.02
3740869774,Evelyn,Jaggard,1604022.393,0.02
9252460886,Kai,Hiley,814882.884,0.02
7716009630,Adela,Winterscale,279469.22,0.01
6471755102,Flin,Bushell,3528534.087,0.02
6005401714,De witt,Crees,2683959.394,0.01
2371749962,Dinny,Jansie,1538275.79,0.01
1277319929,King,Houtby,3095350.31,0.03
9089348182,Cami,Sidebottom,1958831.937,0.04
7495216552,Sybil,De Simoni,1906515.767,0.02
8995096090,Alejandro,Fines,3054282.082,0.04
2109072361,Derick,Gallyon,3069711.181,0.04
2872465243,Kris,Egan,525790.273,0.03
5210429748,Charlie,Loyd,1226951.797,0.03
1709570018,Jacquenette,Bispham,1773639.38,0.03
1867801162,Cly,Moreland,2735569.956,0.03
7659848742,Kory,McCroft,3701411.337,0.03
8508822822,Tony,Hellewell,960028.302,0.05
1959458925,Emilee,Dulton,916357.667,0.03
4259635273,Si,Svanetti,4642579.118,0.04
4208399534,Kylie,Challender,1753944.314,0.03
1203737850,Clare,Fansy,2569145.151,0.04
2153157717,Gearalt,Baldock,3689446.273,0.03
5471439140,Mathias,Bennit,1533378.387,0.05
6360288265,Adela,Rickis,3603980.998,0.02
6486227363,Joachim,Burdytt,3641642.324,0.04
3701411987,Doreen,Suffe,1737835.875,0.04
3808801623,Carlin,Cufflin,2904449.315,0.01
2980314973,Sofie,Behan,3093842.082,0.05
1886114587,Helli,Semark,2619112.709,0.02
5424086091,Marjorie,Tomaselli,173180.838,0.04
5346272138,Nada,Kempshall,2201030.759,0.04
4731712120,Anson,Ponde,3822069.159,0.03
4265572198,Justis,Pach,1092425.285,0.03
8242632452,Olive,Squelch,3281057.313,0.01
3469317348,Dorotea,Berresford,4729534.771,0.02
5237043097,Lottie,Theobold,648451.152,0.01
7182438665,Clemmie,Maloney,4976217.86,0.05
3260078619,Fianna,Askew,494937.819,0.01
8893383861,Marylee,Kingsnod,351800.46,0.03
6659414817,Miner,Knowlys,2389878.583,0.05
2819378987,Heda,Edler,2326268.653,0.02
6367134334,Car,Roxbrough,1763292.845,0.04
4934069720,Elisha,Branscombe,879775.086,0.02
6464408210,Anita,Palfree,1958063.746,0.02
9115622155,Thekla,Dust,2784801.972,0.03
3990986992,Norean,Clemente,3594272.223,0.04
9517522318,Luisa,Buey,4979079.884,0.04
2004885235,Jeramie,Domnin,3864152.264,0.04
8397144690,Marina,Botright,3625669.616,0.03
9988669055,Sharon,Andriuzzi,1489468.241,0.01
9280004832,Marshall,Rawet,1617087.883,0.03
4665841815,Giles,Yakolev,234835.046,0.02
9950382800,Ingram,Fawdrey,3731164.175,0.01
9978505062,Mellisent,Lawlance,579434.256,0.04
9071922047,Somerset,Machent,4175642.363,0.01
4811855606,Tallia,Shattock,4315536.826,0.02
8855209814,Yasmin,Pendrick,1350983.486,0.04
2123191511,Rea,Pinnell,4453925.496,0.01
8058360061,Giorgio,Grassot,1623616.833,0.04
2278245040,Kerry,Monkton,2836078.167,0.04
5919970238,Lane,Traylen,3627014.496,0.04
6444529722,Pegeen,Bednall,2441520.565,0.01
6422848455,Cordelia,Keilty,285677.54,0.04
6599315989,Archy,De Few,4011502.536,0.05
1533374499,Jennee,Tibbotts,2784947.334,0.01
1942115794,Rolf,Perfitt,986471.271,0.04
4187017525,Tyne,Dugdale,1806963.172,0.05
9382826624,Atalanta,Lockery,3942170.885,0.05
1631758737,Braden,Borland,4795509.789,0.02
6968598534,Norbert,Lewins,3859667.536,0.04
8277992204,Gerek,Dymond,4611024.095,0.04
4960420728,Natal,Cardow,86275.841,0.03
9227542091,Kerianne,Heggman,4490132.079,0.03
7532556872,Farly,Benedettini,1564617.962,0.04
5548738294,Barb,Perazzo,2448931.072,0.01
2698696466,Aharon,Oldknowe,1392916.002,0.01
2090492518,Renaud,Coles,3233519.733,0.04
8503789347,Doris,Cawthera,665228.355,0.05
2912600352,Farrand,Bramo,780837.159,0.02
3327029253,Fredrika,Haukey,4287797.623,0.02
8903878284,Riki,Pykett,1647294.416,0.02
4866299303,Gerianne,Cranch,1276656.935,0.02
3037733871,Amandy,Henniger,4866291.433,0.04
4783594931,Penny,Ferrar,1575675.533,0.01
4690987941,Ingra,Littlepage,2343567.347,0.04
9430343182,Valentia,Trayte,3277317.849,0.02
9358178583,Nolie,Goldsmith,1760874.523,0.02
8752549872,Jeremias,Ferrara,2606430.891,0.03
9699898522,Graehme,Lillee,4440269.367,0.03
5950652123,Harley,Rosser,4701301.426,0.04
5653603114,Marrissa,Edmand,3943993.271,0.04
6773196570,Land,Hiddsley,4471507.425,0.05
1262069549,Linet,Brechin,4337856.444,0.05
8715764465,Wendy,Dalyiel,3124464.747,0.04
6305978306,Catherine,McAneny,2235012.93,0.03
3597847676,Gannon,Georgiades,2897305.652,0.03
5930882965,Raimondo,de Wilde,2827790.822,0.01
8395725605,Theodore,Brazil,3126941.94,0.02
5834602655,Jackie,Bollin,2788801.238,0.05
9929255849,Kennie,Rolles,2647369.804,0.03
5475192390,Kare,Cristofano,1242484.194,0.04
3423098721,Agretha,Cluer,217201.019,0.03
1991025645,Jessika,Perone,2551087.161,0.03
8576007181,Jocko,Truitt,2217003.294,0.02
8368512691,Sibel,Fillan,2927632.874,0.03
8275261882,Frederick,Ingerith,3989735.716,0.02
1727916590,Twyla,Andrzejak,4023641.621,0.02
9212942145,Robin,de Courcey,3829538.846,0.03
5259463101,Marigold,Steere,1403160.452,0.04
8025874701,Robbin,West-Frimley,3876958.574,0.02
4620260722,Linus,Dugmore,3469394.781,0.02
4324034282,Wells,Buxsy,4741857.022,0.04
3445045170,Harri,Gabbitas,3824272.5,0.05
9455535460,Abraham,Boutellier,4479643.308,0.04
3888512727,Granthem,Dillimore,1477875.614,0.03
4753501768,Fionna,Wilmut,110633.318,0.02
7543346960,Esdras,Pancast,3812051.891,0.02
2105929025,Dodie,McIlmurray,1351039.192,0.02
1111452771,Alison,Balderston,4097720.522,0.03
9999495303,Regan,Atherton,4115569.651,0.03
7860258777,Melli,Gilbee,665656.728,0.04
1183518460,Lyn,Karpenya,2720838.748,0.02
9419479246,Nixie,Spollen,1592337.697,0.04
6814658524,Danny,Serle,2191144.504,0.03
8775820814,Harriott,Girodier,1890666.608,0.05
5645786937,Olivette,Marr,20979.2,0.02
1856238409,Saunders,Pheasant,418132.808,0.02
8539100541,Ellwood,Condliffe,1389217.656,0.03
5735762838,Edik,Kermitt,1736073.702,0.02
8659319320,Hynda,Davidovitz,4321067.223,0.01
6076192586,Constantine,Sparey,2637138.196,0.03
9912850441,Theda,Chatwin,4092254.564,0.01
5624131405,Kelly,Kingston,1707532.932,0.04
9664077389,Lucian,McLemon,2544493.575,0.02
5899492802,Evan,Dunphy,14367.446,0.01
3794524652,Una,McIlhatton,4348684.199,0.05
7234206114,Andrea,Biggans,3024965.668,0.01
2105180966,Read,Barnewell,2243840.856,0.02
8159689146,Julianne,Treswell,4350841.318,0.02
3137687421,Enos,Vasyukhnov,3891463.876,0.04
2531305394,Alicea,Ginnell,3575235.647,0.05
5622574754,Nana,Lansbury,3113754.119,0.01
6863729545,Farica,Benedek,2857936.534,0.01
1857153223,Hunt,Boughtwood,230740.027,0.03
8521679896,Adolpho,Smiley,1471542.142,0.02
3605932152,Hadlee,Son,3600014.245,0.02
7120327845,Camilla,Walling,2671868.784,0.04
7124562872,Peirce,Torregiani,2762529.527,0.02
8760389463,Sibbie,Patroni,2779574.645,0.03
2987394313,Robbert,Pilley,2776972.275,0.02
9342789388,Isador,Stuckow,4840776.56,0.03
7133580145,Packston,Oliveto,3085246.853,0.01
2056078049,Oralie,Rudgerd,3156351.959,0.02
8171972421,Edythe,Windless,4879504.506,0.02
8161335758,Abba,Millhouse,3210987.989,0.03
8893213819,Creigh,Stanyan,460203.214,0.01
4724382989,Freda,Mather,4858875.977,0.04
4074201513,Elle,Jane,3736169.243,0.04
9745131132,Kent,Molfino,4458011.861,0.02
5932997256,Elias,De Carlo,1184766.306,0.03
2320940368,Adelheid,Greenacre,1113750.704,0.04
4500855941,Palm,Kincla,1072516.946,0.03
7504141070,Nicolis,Flann,418314.4,0.03
3208224194,Abigail,Cancelier,2851081.267,0.02
6057487784,Brandais,Matveiko,4951791.632,0.02
1686068585,Loraine,Semark,2166964.643,0.04
3532554048,Elenore,Reyson,3741512.275,0.03
7753269558,Saba,Burrow,2795865.875,0.01
3681868524,Irv,Pescod,26309.587,0.02
3575763751,Hermina,Swaisland,1407456.648,0.04
9723129516,Norah,Bennike,4516249.102,0.02
1063429985,Karlen,Aleksidze,3520017.08,0.03
7214698857,Andre,Rattray,3980236.958,0.01
3853709469,Alisander,Beall,4134524.781,0.05
6184929301,Ettore,Veysey,807479.193,0.01
3541435041,Morrie,Bransgrove,2707090.634,0.01
5974653969,Mellicent,Van der Kruijs,1968074.933,0.04
1774410537,Greg,Lazarus,2283811.776,0.01
8566599374,Arlen,Loveday,1809368.54,0.02
5941676673,Carlye,Caslin,2980467.899,0.04
9134377134,Erie,O'Flynn,4023984.983,0.03
6376671685,Dorelia,Despenser,4231773.742,0.01
6672629231,Sharlene,Harriott,2849262.003,0.01
6074871017,Robinette,Bonefant,615710.046,0.03
7473800915,Juana,Swayte,3343471.72,0.05
8217117093,Margaret,Henker,3935327.173,0.04
1264796720,Joly,Johanning,3308452.308,0.05
9940068181,Carlyn,Marrion,1015822.031,0.03
6264229944,Lilah,Henzer,520159.074,0.04
3483495769,Dacia,Davion,4291907.979,0.05
2810885340,Tudor,Border,1389272.833,0.04
9880145664,Rad,Tysack,4310726.678,0.03
7474626488,Wini,Bliven,3274817.435,0.02
4143069460,Haley,Mustoo,1044881.992,0.04
5181770944,Isak,Serginson,3709421.372,0.03
2523799679,Brewster,Touzey,1962109.743,0.02
3198860589,Virge,Peschka,4700244.977,0.05
1612323634,Karita,Matuszinski,789591.969,0.01
6527667353,Hyacinthie,Kilgour,893595.17,0.05
9105303440,Cookie,Joblin,1835338.362,0.03
7104945191,Rollin,Punchard,3502162.086,0.02
2763858392,Dulcy,Casebourne,1561916.984,0.04
4547715896,Reina,Tipling,2096385.126,0.04
9306280725,Ronny,Kernaghan,2213362.414,0.05
1671090898,Westbrooke,Langlais,4599179.508,0.04
8987508433,Sarita,Pither,2993418.253,0.04
3489939866,Rickie,Assender,1715215.638,0.02
9881296404,Hurleigh,Suggate,3604725.059,0.02
4275197468,Baudoin,Hovert,1581583.605,0.02
3410258797,Meredeth,Pughe,2965571.407,0.03
8459815502,Jewell,Saphin,2395753.16,0.03
4029222925,Rebbecca,Maudlen,348220.504,0.02
6968302065,Gaye,Pennycock,250996.06,0.02
2708138059,Rodrique,Galia,1625252.638,0.03
5751290308,Amalee,Rolf,1962627.653,0.03
8097921812,Durward,Goodfellow,3681109.699,0.02
6744138501,Zenia,Robertelli,2223093.191,0.03
4151181283,Joscelin,Spurman,3357127.461,0.02
7620600834,Carmelita,Shawdforth,1257129.234,0.03
8635342367,Mitchel,Zoellner,1754029.559,0.04
5923526840,Inna,Skivington,4530744.835,0.03
8307164797,Mata,Dowrey,3275957.384,0.03
4521404936,Cassandre,Frudd,1849490.687,0.03
2531797519,Agretha,Walthall,2230543,0.01
9831477618,David,Clarkson,4307372.04,0.04
4170305759,Lydie,Bayford,3984589.3,0.01
9900080409,Genevieve,Schwand,2524945.996,0.03
7578485273,Stephan,Pakes,4334336.209,0.05
2028044447,Milt,Daltrey,591089.459,0.05
6274931713,Garrott,Iston,2183187.892,0.03
5058986949,Levon,Spere,2250496.503,0.05
7504366222,Brenn,Southworth,3249489.982,0.02
1633164745,Brion,Costa,3141744.591,0.03
2686391433,Delinda,Limbourne,3119870.998,0.03
8262147099,Rebeca,Marmyon,4245618.659,0.02
8352182684,Josselyn,Kohrt,3552215.664,0.02
4659544225,Petr,Hobbing,2817770.446,0.03
2490642631,Richardo,Lumox,820357.249,0.04
2653435293,Jyoti,McClymont,4528665.056,0.03
2981649008,Robers,Lalley,915191.133,0.02
3130832347,Karisa,Iacovuzzi,2326441.15,0.05
6067176115,Kacey,Fick,2323190.511,0.04
4783047654,Elfie,Goodlad,433884.032,0.04
5036309279,Jervis,Elland,2699991.316,0.04
8703156008,Wilow,Sharpin,1846298.105,0.01
9408256575,Tomi,Roebottom,723720.582,0.03
2981178634,Way,Stables,1158599.525,0.01
3442478584,Eachelle,McBeth,1682675.363,0.03
1845376314,Julita,Ravillas,972292.92,0.02
6839611203,Timmy,Longina,3187159.594,0.04
9661104762,Elvis,Ellice,1061624.54,0.02
8662037254,Tierney,Hudspeth,4325451.875,0.02
5470889796,Alair,Albiston,1378206.016,0.04
5640418930,Jazmin,Jayne,2033689.256,0.03
8400993907,Derrick,Clampe,1579609.168,0.03
7481531541,Cele,Kaley,3855624.014,0.02
2305572367,Annmarie,Mayhew,2112041.649,0.02
8474357172,Angelle,Willwood,2851121.233,0.05
7373293014,Goraud,Karim,4342874.123,0.03
6882596625,Pet,Lovitt,1751219.168,0.03
2656114659,Langston,Kleinholz,2171142.913,0.05
1800736915,Gabbie,Congreave,994473.106,0.04
2617794847,Obed,O'Meara,2305559.81,0.05
1865086840,Cher,Pash,1105164.858,0.03
3705473554,Noby,Fermin,4377170.669,0.02
2491497739,Anselm,Dallmann,969695.975,0.04
6321476261,Sephira,Rigby,2267662.373,0.05
5887217529,Aeriell,Caffery,4295100.354,0.05
8224445397,Yolande,Phalip,1527887.676,0.03
8489106049,Clari,Reavell,3083114.044,0.02
8314242877,Christie,Westphal,1233230.822,0.03
5052915944,Ario,Eagar,3498680.683,0.02
7080172707,Shaughn,Tuxsell,800571.489,0.01
2304056389,Gusta,Spellicy,2888958.78,0.04
4245031991,Ole,Deller,1227180.939,0.03
3638489918,Loella,Shoebridge,2129840.921,0.02
2112743384,Rosaleen,Bowick,2022793.301,0.03
8776799640,Kiley,Faulds,212857.275,0.03
4445583787,Shirl,Schirak,2926922.161,0.01
5191388366,Pepito,Impleton,2258623.445,0.03
4123750945,Jacques,Kemmett,449601.977,0.02
1773529856,Gisele,Middlewick,3220351.695,0.04
2141203127,Lotti,Sapseed,48155.097,0.01
1854837649,Birdie,Dearnaly,2501966.942,0.02
1405230526,Kaylil,Folcarelli,3768623.382,0.02
4268166912,Jedd,Kenyon,3665507.446,0.05
2493206316,Shurlocke,Shilburne,1496059.002,0.04
5195382264,Washington,Burn,3333302.85,0.03
2861465905,Terri,Normanvill,2748.406,0.02
2126589820,Winny,Ballintime,3359547.4,0.03
2366425343,Sophi,Dutton,419253.423,0.04
4342800141,Maurita,Scutts,3192599.226,0.02
2153433401,Jasmina,Hale,2155850.269,0.03
4127128844,Alleyn,Durban,4820713.747,0.04
8006117896,Andra,Drysdall,581052.857,0.05
9463358012,Arielle,Baudoux,1268286.837,0.01
9577307117,Krissy,Spikeings,273754.641,0.04
4009441435,Jay,Mackerel,3597800.064,0.02
8933834429,Gwenny,Rhodus,1881752.196,0.03
8623186003,Erroll,Sandifer,1614536.084,0.03
2038867499,Jonah,Kaesmakers,4752669.277,0.03
6931913692,Flin,Stonary,1641210.118,0.04
8511142266,Kim,Simmins,4073642.323,0.02
7494707474,Hortense,Gooms,2193637.92,0.02
1433543745,Gwenneth,Avramovsky,1183389.937,0.03
5800665161,Nicolis,Mewrcik,726003.504,0.04
5216546327,Ludovico,Able,2441300.851,0.03
2192780590,Moishe,Brixey,2937145.567,0.03
5393127832,Edithe,Axcell,4713862.631,0.03
9574520308,Grier,Nisbet,4668736.602,0.02
3145784286,Clerc,Deshon,3980975.593,0.02
3088256009,Helaina,Philippart,3000228.374,0.03
4281469603,Codie,Edgley,2939851.245,0.02
4451093838,Tiebold,Birbeck,917504.32,0.04
5587561686,Brigit,Popelay,2745255.49,0.04
9390345539,Erich,Flea,4054890.334,0.04
1078167702,Carlota,Quincey,4429179.841,0.05
2033469547,Gabby,Samways,2695141.417,0.04
3974908194,Shelby,Mervyn,1343888.994,0.03
3948489009,Jamaal,Robart,2345647.007,0.02
9719054301,Colet,Uphill,2975953.1,0.01
5495778087,Storm,Mouland,4295853.822,0.04
3385432207,Pembroke,Capeloff,4355849.885,0.03
9368068401,Hermon,Jarred,4757434.052,0.03
5304450512,Felicio,Reuther,602820.296,0.05
6032583212,Katrinka,Duberry,945769.002,0.02
1559420946,Gearalt,McCafferky,3063674.529,0.04
7941368675,Rachele,Davidek,1588588.955,0.05
4625909463,Lotte,Kirvell,4537305.724,0.04
6957287396,Bink,Dyos,1751119.849,0.03
5861501927,Marice,Bicknell,3033151.001,0.01
4660683997,Marsiella,McClements,109818.765,0.05
7256567844,Cherish,Tomlinson,1401707.776,0.01
3456677380,Edlin,Oxherd,176613.94,0.05
2960790183,Peterus,Grunnill,137286.932,0.05
7291585768,Merv,Angood,1994147.746,0.04
7445923010,Elset,Edsall,236106.71,0.03
5736355646,Jeannine,Gant,2363322.311,0.03
6598481488,Hillary,Fillery,161636.246,0.02
4979982740,Barrett,Lillegard,55142.892,0.02
4054349692,Tedda,Lody,91633.927,0.04
3323881968,Mariam,Leeburn,1573557.913,0.01
2146156380,Omero,Keble,3431996.323,0.01
4485521030,Geri,Gawke,3597907.76,0.02
3239042310,Warden,Nary,1160592.199,0.04
7693834598,Tadeo,Villar,2442743.449,0.05
9477571804,Cornelius,Book,2464288.686,0.04
5081329256,Trumann,Woodroof,2061384.975,0.03
5005262529,Brennen,Lauks,4239683.961,0.03
6718743777,Gwendolin,Bynold,1399472.785,0.02
6031674444,Maurice,Rooney,1639167.18,0.04
2200262491,Judas,Skala,1360281.675,0.02
4965895170,Aluin,Membry,2052760.559,0.03
6773575811,Heinrik,Tonge,3965431.106,0.03
5688789649,Jens,Pyffe,286435.168,0.02
3770846349,Haskel,Torrans,3104348.036,0.03
7327657751,Axel,Androsik,4116095.601,0.01
2984986725,Orelee,Giblin,6035.018,0.01
7380537651,Lion,Duffus,1358919.32,0.03
5442011463,Louisa,Benzie,4854506.469,0.01
6858195017,Garvey,Muddiman,350708.349,0.02
3607853121,Gilly,Cotherill,607790.556,0.04
2807606699,Electra,Vanshin,713205.814,0.05
4231119032,Mimi,Gronowe,2246991.81,0.05
7431606988,Alix,Vashchenko,676586.968,0.02
3790061862,Julianna,Beaby,117968.764,0.02
4422058821,Jess,Terbrugge,2924168.685,0.04
2843428764,Grace,de Courcy,1084163.475,0.01
1275580766,Ingaborg,Bossingham,3943767.297,0.05
6724698752,Johnathon,Gritton,1448504.499,0.04
8043583560,Gussy,Buckler,4000451.659,0.02
4794388305,Alvinia,Wickins,1102623.709,0.02
3428333983,Normy,Stainbridge,2221127.872,0.03
4799791402,Henri,Botham,1595479.989,0.03
9036247233,Katherina,Stewartson,2054089.839,0.04
1017374344,Dyana,Weldrick,614605.278,0.04
6715901556,Standford,Shaves,2193213.019,0.03
6647735269,Claire,Sandcraft,1067203.218,0.03
3138758688,Priscilla,Roubottom,115184.309,0.03
3938767384,Giulietta,Bresman,4928556.297,0.04
8266021835,Vlad,Meekin,4692398.197,0.01
3527325501,Inesita,Pregel,2856477.113,0.05
4747375083,Maryjane,Hynard,1276092.45,0.04
6127347694,Trudie,Gatecliffe,3480354.56,0.01
9988675145,Hercules,Di Carli,4524327.961,0.02
3636952751,Arielle,Stennett,3680973.511,0.03
3191547176,Michal,Goldsberry,125365.784,0.04
2089136838,Pollyanna,Mc Andrew,3604281.717,0.03
1336646047,Roselia,Hein,4145222.979,0.02
1613683475,Kinsley,Hickisson,731658.39,0.05
2268785559,Una,Korfmann,3081425.009,0.04
1373966873,George,Chrisp,4829253.102,0.03
6612967855,Mozelle,Battista,4290668.971,0.02
7266087640,Desirae,Fere,419866.031,0.01
7540720432,Judi,Vittel,4974759.175,0.02
7668630881,Stephannie,Di Domenico,106446.05,0.04
4972263276,Charlton,Kleehuhler,1104089.688,0.04
5485215488,Rowena,McKeaveney,347188.153,0.03
9373784634,Patrizio,Zorzi,3741776.214,0.01
1671583125,Pia,Darrow,4913369.152,0.02
1863867472,Kimberlee,Blackden,4611139.256,0.03
7307885989,Elsi,Besse,765177.745,0.01
8540042524,Patrice,Swenson,4693941.937,0.02
1503770108,Franny,Folk,322530.366,0.01
2018030721,Merrielle,Tamburo,2148318.013,0.02
5055846760,Robinet,Nineham,3902100.972,0.03
6074847225,Ariadne,Noonan,3781684.562,0.04
5268509360,Amelina,Kerrod,1152351.112,0.02
7407877101,Consuela,Gheorghie,176837.177,0.03
3826123727,Burnard,Pyrke,4481708.15,0.04
7866892531,Gabriello,Strute,3402990.777,0.04
9621289053,Garwood,Hanburry,2386362.374,0.02
8033757248,Mylo,Hartropp,4394374.309,0.04
5690397274,Virge,McAleese,881075.037,0.02
9891872424,Meggi,Smitherman,3931783.52,0.03
5142115250,Gardy,Stener,3336709.413,0.04
3233318009,Sigismundo,Glabach,2506390.003,0.04
4793117767,Katinka,Meier,3673.885,0.04
7050549624,Yule,Shiliton,1331552.215,0.02
9956389345,Aviva,Beverstock,4755189.357,0.03
2381891959,Minnnie,Bromehead,3868130.517,0.05
5499847893,Shandy,Dryburgh,3662913.627,0.05
9665243590,Jaclyn,King,2223256.025,0.05
8104754513,Teri,Corsar,3541173.421,0.03
3574091604,Diena,Corcoran,2004969.329,0.04
4561295605,Klarrisa,Rutigliano,1677093.669,0.03
3348522323,Jarib,McKevany,4027917.847,0.02
3666249726,Van,Royden,4232872.92,0.04
3282066347,Bearnard,Collum,2102704.359,0.03
3334548295,Madelene,Petz,1605919.178,0.03
1810706145,Madonna,Beeck,1690909.524,0.04
8394364572,Ardis,Shortell,3221748.264,0.02
2709851084,Egon,Hebblewaite,2845774.242,0.02
7308701763,Temp,Cumming,2816086.634,0.02
4252078774,Dahlia,Soule,230540.968,0.04
3157644256,Elnar,Pfaffe,1448054.622,0.02
5134248688,Sybyl,Heeran,4621599.097,0.03
8124654070,Holly,Looney,469273.746,0.02
1918711182,Rhiamon,Polland,1669731.666,0.04
8050683592,Gannon,Nusche,2867130.672,0.04
9420634690,Shae,Barnshaw,3312447.873,0.02
8428514429,Anabella,Landrick,4090376.215,0.03
6807887394,Jamil,Aluard,884301.902,0.03
5288017223,Smith,Padilla,1286574.533,0.04
5082371571,Andi,Ondrich,72195.596,0.02
7523554529,Winni,Docket,3594866.725,0.04
6605817899,Filberto,Vigneron,3743466.655,0.03
3410564117,Sonnnie,Bladesmith,2478358.133,0.05
4881135959,Vilhelmina,Waterhous,3972543.229,0.04
6087743520,Reube,Coger,4520246.857,0.04
7827983869,Chanda,Ferrige,1204336.421,0.02
3934699948,Charmion,Serjent,237720.43,0.04
9329243710,Torr,Ahern,4063360.368,0.04
3739004049,Chelsey,McBride,3790003.292,0.01
8241867762,Jenn,Kingsbury,3013827.03,0.02
6446945790,Leyla,Maunton,622823.779,0.04
3615338619,Lauree,Boon,2514379.816,0.02
9333716588,Christie,Thorold,4462826.044,0.04
2282601064,Prudence,Farnin,4773568.666,0.02
7637105846,Joyous,Hubbard,3846476.295,0.01
3288975894,Joana,Beaument,880488.273,0.01
5093267651,Theresa,Mountfort,4066677.056,0.04
4134935077,Jandy,Sircomb,1747114.634,0.03
8981142712,Welch,Slaght,2248702.886,0.03
8335136824,Kip,Coggins,2723084.229,0.03
1937165615,Bunnie,Marcroft,1030637.455,0.03
2773683196,Natassia,Risso,527546.196,0.05
8162118407,Stern,Staton,665989.277,0.04
3694177168,Alisha,De Bischop,510173.886,0.05
1494908449,Winthrop,Adamek,3850030.75,0.04
1944130859,Steffie,Watting,521125.202,0.03
5512307680,Karel,Henken,551813.149,0.04
2900296057,Antonino,Hallam,856801.653,0.03
8803088549,Thurston,Blacket,2095997.288,0.04
1025671287,Janela,Rountree,1802124.61,0.03
9151556889,Nikita,Trolley,4426242.869,0.02
7748140314,Evonne,Sorrill,1038298.228,0.05
9599460072,Ewan,Cracknell,1256064.619,0.03
9931262882,Gillie,Brevetor,2733385.529,0.04
2988013612,Terencio,Vale,2658967.612,0.02
5854964229,Arty,Leber,2661865.737,0.05
4290399218,Fern,Gribbon,4988932.225,0.03
6412387282,Brandise,Bourbon,4086757.06,0.05
4756951691,Arel,Frigot,2942514.906,0.04
4511080294,L;urette,Jeffries,3181023.407,0.01
4214164626,Leonora,Mattea,3675010.699,0.02
3284553206,Nertie,Qualtro,2022642.812,0.04
2447901324,Walton,Brydie,3008579.952,0.05
6424801093,Donny,Heisler,3868552.432,0.02
7570590703,Anatollo,L'Amie,628638.485,0.04
7778434809,Martin,Jakeman,3495219.849,0.04
5392159445,Netta,Kroch,1302230.559,0.03
1662849344,Arielle,Thelwll,4869761.564,0.04
8961834577,Andrej,Heather,2129226.231,0.03
1973235816,Berti,Ridsdell,199953.803,0.03
5175168489,Martha,Januszewicz,629697.11,0.02
1688980499,Sim,Scotting,4874772.524,0.02
9620018595,Gabriel,Conaghan,617760.733,0.02
2008558525,Brittni,Gealy,55650.341,0.02
6490471701,Rhea,Pleven,278201.01,0.03
6196901959,Alex,Nisby,3017078.437,0.05
9564922312,Town,Kloster,731227.803,0.04
3457166284,Cassius,Fawcett,123810.057,0.04
9330768399,Conn,Casolla,2228180.6,0.05
8443847333,Bernadene,Widdowfield,4311598.315,0.03
5323886474,Quincey,Tomsett,1101492.367,0.02
1649813478,Nikos,Rennick,4269701.668,0.04
1775146771,Corissa,Roostan,4465001.235,0.02
3444662679,Joshuah,Telfer,3850526.661,0.03
3158170790,Roderick,Gissing,4583508.699,0.03
6239857643,See,Braikenridge,4972685.599,0.03
7119594458,Putnem,Dawber,4163810.151,0.01
1787179638,Fredra,Gusney,4242929.701,0.01
9358300004,Clayson,Collar,3734975.678,0.03
8059995188,Neel,Hebble,2281638.341,0.03
4799535290,Cathe,Houtby,843516.305,0.01
6871299324,Gavin,Digby,1961123.037,0.03
1931952477,Terra,Boldt,1001874.852,0.05
5522335589,Laurent,Rowter,3912914.866,0.03
1318304305,Fannie,Spearman,1695647.961,0.02
8474054906,Terence,Folkerts,2713900.539,0.04
5686538826,Fern,Anchor,4579116.413,0.01
6938326543,Matilde,Petrelli,1745147.345,0.04
